Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.997316837,0.9218591,1.007383,36.87722
2.999855042,0.9130954,1.00168,36.87722
3.004930973,1.040797,1.003779,36.87722
3.010006905,0.9522806,1.00039,36.87722
3.015082836,1.068531,1.003261,36.87722
3.020163536,1.177939,1.002012,36.87722
3.025234699,1.199191,1.002558,36.87722
3.030310631,1.72498,0.9985964,36.87722
3.035386562,1.462511,1.006832,36.87722
3.040462017,1.851524,1.009726,37.17307
3.045537949,1.929093,1.003853,37.17307
3.050613880,1.686451,1.015858,37.17307
3.055689812,1.820789,1.006225,37.17307
3.060769081,1.886666,1.00052,37.17307
3.065841675,1.902769,1.000567,37.17307
3.070917606,2.082506,1.001381,37.17307
3.075993538,2.045192,1.005627,37.17307
3.081069946,1.9119,0.9966528,37.17307
3.086145878,1.929093,0.9998093,36.52834
3.091220856,1.836548,0.9991077,36.52834
3.096296787,1.920061,1.004435,36.52834
3.101372719,1.737704,1.004266,36.52834
3.106448650,1.873842,1.000552,36.52834
3.111525059,1.684253,1.003548,36.52834
3.116600990,1.68776,1.002863,36.52834
3.121676922,1.543077,1.012254,36.52834
3.126752853,1.439345,1.014088,36.52834
3.131828785,1.365649,1.006694,36.52834
3.136904717,1.207628,1.006603,36.60034
3.141980648,1.228602,1.00377,36.60034
3.147056103,1.139188,1.008484,36.60034
3.152132034,0.8650169,1.00327,36.60034
3.157209873,0.8913157,1.005581,36.60034
3.162283897,0.6539642,1.00474,36.60034
3.167359829,0.7362249,1.004113,36.60034
3.169897556,0.7371109,1.004502,36.60034
3.174973488,0.4483942,1.003773,36.60034
3.180049896,0.8289649,1.009633,36.60034
3.185125828,0.5047571,1.010171,36.82306
3.190201759,0.3006612,1.002956,36.82306
3.195276737,0.4805488,1.005682,36.82306
3.200352669,0.6054438,1.005131,36.82306
3.205428600,0.4975066,1.002727,36.82306
